CustomerID,total_spent,num_invoices,num_items,num_products,first_purchase,last_purchase,country,purchase_span_days
15121,457.72,2,199,28,2011-02-24 12:41:00,2011-10-20 14:51:00,United Kingdom,238
15122,1633.78,3,800,65,2011-02-15 09:59:00,2011-08-17 16:48:00,United Kingdom,183
15123,2199.31,2,1195,93,2011-05-17 14:57:00,2011-12-02 13:12:00,United Kingdom,198
15124,184.19,2,233,14,2011-06-01 09:06:00,2011-11-17 10:09:00,United Kingdom,169
15125,11528.48,15,6193,102,2011-03-14 09:59:00,2011-11-14 13:57:00,United Kingdom,245
15127,406.53000000000003,1,251,16,2011-10-05 10:30:00,2011-10-05 10:30:00,United Kingdom,0
15128,1471.0,4,1343,74,2011-05-04 12:32:00,2011-10-10 13:54:00,United Kingdom,159
15129,3447.4,11,1794,54,2011-02-21 09:09:00,2011-10-20 14:40:00,United Kingdom,241
15130,330.11,1,197,22,2011-06-23 10:15:00,2011-06-23 10:15:00,United Kingdom,0
15132,977.9300000000001,5,679,49,2011-03-22 12:02:00,2011-11-21 17:10:00,United Kingdom,244
15133,982.42,3,680,27,2011-02-11 10:38:00,2011-08-04 10:44:00,United Kingdom,174
15134,1387.99,8,887,44,2011-04-13 11:05:00,2011-11-25 08:55:00,United Kingdom,225
15135,139.05,1,43,9,2011-04-14 19:16:00,2011-04-14 19:16:00,United Kingdom,0
15136,1286.7,4,776,61,2011-09-04 16:05:00,2011-12-07 12:26:00,United Kingdom,93
15139,178.96,2,208,13,2011-01-07 12:44:00,2011-04-14 11:39:00,United Kingdom,96
15140,2354.25,7,1572,74,2011-03-20 14:37:00,2011-10-18 14:07:00,United Kingdom,211
15142,498.74,1,365,26,2011-10-24 12:51:00,2011-10-24 12:51:00,United Kingdom,0
15143,259.45,1,150,14,2011-04-28 12:03:00,2011-04-28 12:03:00,United Kingdom,0
15144,6580.4400000000005,17,3050,132,2011-01-31 13:17:00,2011-12-01 15:12:00,United Kingdom,304
15145,1194.73,4,756,54,2011-04-05 15:20:00,2011-12-05 17:21:00,United Kingdom,244
15146,1327.16,2,1473,90,2011-02-21 13:07:00,2011-06-28 12:09:00,United Kingdom,126
15147,623.5,1,366,28,2011-04-13 15:57:00,2011-04-13 15:57:00,United Kingdom,0
15148,301.29,1,187,20,2011-11-29 08:21:00,2011-11-29 08:21:00,United Kingdom,0
15149,520.8000000000001,1,128,23,2011-07-29 10:58:00,2011-07-29 10:58:00,United Kingdom,0
15150,5314.47,10,3658,282,2011-03-15 14:21:00,2011-11-22 12:52:00,United Kingdom,251
15152,4745.69,13,2704,196,2011-06-05 15:36:00,2011-11-30 12:32:00,United Kingdom,177
15153,329.25,1,198,22,2011-11-08 17:09:00,2011-11-08 17:09:00,United Kingdom,0
15154,296.42,1,104,66,2011-09-25 16:05:00,2011-09-25 16:05:00,United Kingdom,0
15156,961.49,3,597,51,2011-11-06 12:41:00,2011-12-08 18:22:00,United Kingdom,32
15157,1936.07,3,2392,125,2010-12-16 13:44:00,2011-12-06 11:28:00,United Kingdom,354
15158,401.40000000000003,1,198,7,2011-10-25 13:53:00,2011-10-25 13:53:00,United Kingdom,0
15159,18641.010000000002,30,11441,363,2010-12-13 15:44:00,2011-12-08 12:05:00,United Kingdom,359
15160,158.16,1,84,4,2010-12-17 14:15:00,2010-12-17 14:15:00,United Kingdom,0
15163,304.47,2,186,29,2011-05-31 15:22:00,2011-11-21 13:10:00,United Kingdom,173
15164,843.05,3,360,79,2011-01-04 14:21:00,2011-10-02 12:05:00,United Kingdom,270
15165,487.75,1,160,27,2010-12-01 14:03:00,2010-12-01 14:03:00,United Kingdom,0
15167,163.0,1,67,39,2011-01-23 12:41:00,2011-01-23 12:41:00,United Kingdom,0
15168,106.56,1,52,5,2011-11-14 11:26:00,2011-11-14 11:26:00,United Kingdom,0
15171,1289.5,1,290,5,2011-01-12 15:36:00,2011-01-12 15:36:00,United Kingdom,0
15172,1624.05,5,1611,106,2011-04-17 11:56:00,2011-12-01 11:51:00,United Kingdom,227
15174,135.75,1,145,11,2011-01-21 09:06:00,2011-01-21 09:06:00,United Kingdom,0
15175,224.14,1,454,23,2011-09-29 11:31:00,2011-09-29 11:31:00,United Kingdom,0
15178,40.5,1,30,3,2011-03-24 15:12:00,2011-03-24 15:12:00,United Kingdom,0
15179,2206.9500000000003,5,1938,91,2011-01-24 13:48:00,2011-11-21 12:53:00,United Kingdom,300
15180,87.5,1,36,6,2010-12-07 14:57:00,2010-12-07 14:57:00,United Kingdom,0
15181,689.48,3,544,11,2011-03-15 12:03:00,2011-10-04 13:58:00,United Kingdom,203
15182,622.85,2,253,24,2011-03-16 12:42:00,2011-07-08 13:37:00,United Kingdom,114
15184,406.76,2,223,59,2011-06-02 12:06:00,2011-11-10 13:41:00,United Kingdom,161
15185,310.62,1,666,21,2011-09-30 14:06:00,2011-09-30 14:06:00,United Kingdom,0
15186,411.41,2,215,17,2011-06-24 14:54:00,2011-11-25 14:58:00,United Kingdom,154
15187,4777.18,16,1887,61,2011-05-11 13:49:00,2011-12-08 11:56:00,United Kingdom,210
15189,16225.39,41,6149,80,2011-01-11 12:29:00,2011-12-08 13:22:00,United Kingdom,331
15192,1044.32,3,918,36,2010-12-09 14:56:00,2011-08-12 11:41:00,United Kingdom,245
15193,499.32,1,144,19,2011-10-10 08:23:00,2011-10-10 08:23:00,United Kingdom,0
15194,7616.53,15,5703,209,2010-12-06 15:00:00,2011-12-06 15:10:00,United Kingdom,365
15195,3861.0,1,1404,1,2011-12-07 12:20:00,2011-12-07 12:20:00,United Kingdom,0
15197,1079.61,3,469,30,2010-12-16 18:01:00,2011-11-29 10:00:00,United Kingdom,347
15198,193.64,2,120,10,2011-08-07 15:16:00,2011-09-08 14:42:00,United Kingdom,31
15199,1268.7,4,396,5,2011-02-04 14:04:00,2011-10-11 15:12:00,United Kingdom,249
15201,1236.54,5,1210,35,2011-04-06 14:02:00,2011-09-13 14:53:00,United Kingdom,160
15203,1827.8,6,1753,82,2011-02-01 12:29:00,2011-11-14 08:16:00,United Kingdom,285
15204,316.58,1,258,9,2010-12-17 13:49:00,2010-12-17 13:49:00,United Kingdom,0
15205,653.24,2,378,37,2011-08-04 16:07:00,2011-09-15 19:36:00,United Kingdom,42
15206,420.3,4,162,3,2011-03-09 08:59:00,2011-11-29 13:41:00,United Kingdom,265
15208,870.12,5,316,25,2010-12-21 13:03:00,2011-12-08 17:24:00,United Kingdom,352
15210,331.18,1,228,20,2011-04-28 16:11:00,2011-04-28 16:11:00,United Kingdom,0
15211,894.4100000000001,2,240,52,2010-12-09 16:08:00,2011-10-10 13:31:00,United Kingdom,304
15212,101.8,1,36,5,2011-04-12 13:45:00,2011-04-12 13:45:00,United Kingdom,0
15213,328.35,2,272,22,2011-01-14 11:05:00,2011-01-25 12:21:00,United Kingdom,11
15214,1661.44,8,1254,109,2011-04-11 09:46:00,2011-12-08 12:07:00,United Kingdom,241
15215,734.94,3,225,33,2011-09-04 12:24:00,2011-10-24 11:41:00,United Kingdom,49
15216,96.6,1,28,2,2011-09-13 11:41:00,2011-09-13 11:41:00,United Kingdom,0
15218,5756.89,11,3329,77,2011-01-25 11:20:00,2011-11-29 11:48:00,United Kingdom,308
15219,305.75,1,45,9,2011-06-16 16:57:00,2011-06-16 16:57:00,United Kingdom,0
15220,1778.96,6,1393,110,2011-03-04 10:24:00,2011-10-19 12:39:00,United Kingdom,229
15221,403.25,1,43,5,2010-12-08 13:08:00,2010-12-08 13:08:00,United Kingdom,0
15222,585.0,1,440,5,2011-01-25 08:03:00,2011-01-25 08:03:00,United Kingdom,0
15223,755.75,2,213,14,2011-04-04 12:17:00,2011-04-28 11:31:00,United Kingdom,23
15224,322.08,2,152,13,2010-12-12 12:34:00,2010-12-16 15:02:00,United Kingdom,4
15225,409.40000000000003,1,226,23,2011-04-19 14:51:00,2011-04-19 14:51:00,United Kingdom,0
15226,154.41,1,71,8,2011-02-02 11:41:00,2011-02-02 11:41:00,United Kingdom,0
15227,1219.4,5,750,43,2011-01-26 15:31:00,2011-11-03 11:59:00,United Kingdom,280
15228,3386.71,4,2255,110,2011-02-18 09:04:00,2011-10-04 13:56:00,United Kingdom,228
15230,429.6,2,351,23,2011-04-13 11:04:00,2011-04-14 14:39:00,United Kingdom,1
15232,612.06,2,686,26,2011-07-22 12:21:00,2011-08-18 16:27:00,United Kingdom,27
15234,197.0,1,196,14,2011-03-08 08:53:00,2011-03-08 08:53:00,United Kingdom,0
15235,2247.51,12,1324,132,2010-12-01 17:22:00,2011-05-06 09:44:00,United Kingdom,155
15236,321.05,1,269,15,2011-02-14 10:52:00,2011-02-14 10:52:00,United Kingdom,0
15237,1412.32,4,1071,94,2011-04-26 15:04:00,2011-12-08 09:46:00,United Kingdom,225
15238,1071.99,3,692,49,2011-06-08 16:00:00,2011-11-10 14:28:00,United Kingdom,154
15239,780.59,2,594,48,2011-09-22 09:53:00,2011-11-29 14:14:00,United Kingdom,68
15240,1706.57,5,1369,58,2011-02-01 08:23:00,2011-10-26 09:50:00,United Kingdom,267
15241,1756.44,8,1818,82,2011-03-01 11:02:00,2011-10-04 09:05:00,United Kingdom,216
15243,316.68,1,185,22,2011-09-26 14:12:00,2011-09-26 14:12:00,United Kingdom,0
15244,631.57,2,405,31,2011-04-05 15:12:00,2011-10-05 13:19:00,United Kingdom,182
15245,2515.84,3,1784,55,2011-03-23 13:42:00,2011-07-28 18:56:00,United Kingdom,127
15246,514.15,2,247,32,2010-12-16 09:46:00,2011-04-15 14:45:00,United Kingdom,120
15247,356.0,1,160,6,2011-08-09 12:52:00,2011-08-09 12:52:00,United Kingdom,0
15249,6688.46,13,3577,211,2011-03-28 12:49:00,2011-11-08 11:45:00,United Kingdom,224
15251,10484.99,11,6171,97,2011-04-12 10:38:00,2011-11-30 15:02:00,United Kingdom,232
15252,740.78,2,522,44,2011-06-09 14:15:00,2011-11-03 13:30:00,United Kingdom,146
15253,918.2,5,866,52,2011-06-23 12:19:00,2011-11-23 16:22:00,United Kingdom,153
15254,300.36,1,275,18,2011-08-04 15:04:00,2011-08-04 15:04:00,United Kingdom,0
15255,890.85,1,489,47,2011-10-04 12:43:00,2011-10-04 12:43:00,United Kingdom,0
15256,98.45,1,55,6,2011-07-14 11:47:00,2011-07-14 11:47:00,United Kingdom,0
15257,317.15,1,46,7,2011-03-01 12:58:00,2011-03-01 12:58:00,United Kingdom,0
15258,623.16,2,142,32,2011-05-06 14:16:00,2011-06-24 12:30:00,United Kingdom,48
15260,1810.77,7,885,62,2010-12-02 12:09:00,2011-08-31 13:55:00,United Kingdom,272
15261,254.82,1,270,19,2011-07-27 15:20:00,2011-07-27 15:20:00,United Kingdom,0
15262,178.95000000000002,1,73,10,2011-01-20 12:16:00,2011-01-20 12:16:00,United Kingdom,0
15263,156.51,1,89,12,2011-08-25 10:26:00,2011-08-25 10:26:00,United Kingdom,0
15264,393.74,1,265,23,2011-10-06 13:49:00,2011-10-06 13:49:00,United Kingdom,0
15265,1506.1200000000001,2,612,76,2011-04-18 12:16:00,2011-07-11 14:46:00,United Kingdom,84
15266,119.3,1,18,6,2011-01-05 13:40:00,2011-01-05 13:40:00,United Kingdom,0
15267,1717.36,5,944,8,2011-06-10 10:24:00,2011-11-17 15:59:00,United Kingdom,160
15269,408.8,1,26,2,2011-11-16 09:32:00,2011-11-16 09:32:00,United Kingdom,0
15270,2379.49,7,1521,22,2011-02-02 13:25:00,2011-11-24 09:24:00,United Kingdom,294
15271,2507.07,15,1262,184,2010-12-09 13:47:00,2011-12-02 14:11:00,United Kingdom,358
15272,721.94,2,310,63,2011-09-14 16:36:00,2011-10-13 12:59:00,United Kingdom,28
15274,716.57,2,619,44,2011-11-21 14:17:00,2011-12-05 16:57:00,United Kingdom,14
15275,615.14,1,498,41,2011-11-02 11:20:00,2011-11-02 11:20:00,United Kingdom,0
15276,135.31,1,64,49,2011-10-04 16:39:00,2011-10-04 16:39:00,United Kingdom,0
15277,255.89999999999998,1,205,12,2011-10-24 10:08:00,2011-10-24 10:08:00,United Kingdom,0
15279,290.51,1,189,19,2010-12-20 10:48:00,2010-12-20 10:48:00,United Kingdom,0
15280,113.12,1,154,16,2011-06-20 17:14:00,2011-06-20 17:14:00,United Kingdom,0
15281,2332.15,9,1211,121,2011-01-10 15:51:00,2011-10-12 09:10:00,United Kingdom,274
15286,240.55,1,55,3,2011-10-21 11:08:00,2011-10-21 11:08:00,United Kingdom,0
15287,486.69,2,433,17,2011-09-30 12:30:00,2011-11-17 15:34:00,United Kingdom,48
15288,2306.52,5,775,80,2010-12-09 13:59:00,2011-10-27 16:58:00,United Kingdom,322
15289,939.78,3,1008,43,2011-04-04 12:44:00,2011-11-10 13:49:00,United Kingdom,220
15290,7943.22,18,4501,93,2010-12-15 16:03:00,2011-12-05 11:39:00,United Kingdom,354
15291,4668.3,15,2103,62,2010-12-01 09:32:00,2011-11-14 11:02:00,United Kingdom,348
15292,180.94,1,56,24,2011-05-22 15:00:00,2011-05-22 15:00:00,United Kingdom,0
15296,3672.86,6,1766,137,2011-01-17 11:57:00,2011-10-20 11:47:00,United Kingdom,275
15297,641.94,3,292,30,2011-10-07 09:42:00,2011-11-29 16:32:00,United Kingdom,53
15298,4799.9,12,3116,115,2010-12-08 13:55:00,2011-12-07 17:17:00,United Kingdom,364
15299,4507.01,7,2948,7,2010-12-02 16:48:00,2011-10-03 14:19:00,United Kingdom,304
15300,496.44,1,292,28,2011-10-06 17:08:00,2011-10-06 17:08:00,United Kingdom,0
15301,5070.35,12,2775,167,2010-12-06 12:21:00,2011-10-20 09:57:00,United Kingdom,317
15303,574.02,1,248,31,2011-02-22 13:59:00,2011-02-22 13:59:00,United Kingdom,0
15304,694.4,8,104,8,2010-12-06 11:42:00,2011-10-10 10:23:00,United Kingdom,307
15306,1174.3500000000001,3,810,57,2011-07-14 15:22:00,2011-10-06 12:56:00,United Kingdom,83
15307,205.3,1,37,12,2011-09-05 11:38:00,2011-09-05 11:38:00,United Kingdom,0
15308,310.47,1,175,19,2011-03-10 13:08:00,2011-03-10 13:08:00,United Kingdom,0
15311,60767.9,91,38194,567,2010-12-01 09:41:00,2011-12-09 12:00:00,United Kingdom,373
15312,924.85,4,516,42,2010-12-20 12:51:00,2011-09-25 13:10:00,United Kingdom,279
15313,52.0,1,25,1,2011-08-21 16:02:00,2011-08-21 16:02:00,United Kingdom,0
15314,327.97,1,313,24,2011-05-24 14:39:00,2011-05-24 14:39:00,United Kingdom,0
15315,570.5,2,862,35,2011-08-15 15:17:00,2011-10-06 12:51:00,United Kingdom,51
15316,165.0,1,100,1,2011-01-17 11:34:00,2011-01-17 11:34:00,United Kingdom,0
15318,312.62,1,642,33,2011-12-06 11:30:00,2011-12-06 11:30:00,United Kingdom,0
15319,204.5,1,175,16,2011-03-01 12:48:00,2011-03-01 12:48:00,United Kingdom,0
15320,267.13,1,326,36,2011-10-26 13:27:00,2011-10-26 13:27:00,United Kingdom,0
15321,2748.31,3,1181,83,2011-02-21 11:10:00,2011-09-30 09:40:00,United Kingdom,220
15322,679.68,1,416,42,2011-09-15 09:34:00,2011-09-15 09:34:00,United Kingdom,0
15325,162.29,1,232,47,2011-08-28 11:55:00,2011-08-28 11:55:00,United Kingdom,0
15326,311.71,1,386,29,2011-01-10 11:38:00,2011-01-10 11:38:00,United Kingdom,0
15327,208.75,1,116,10,2011-10-18 11:55:00,2011-10-18 11:55:00,United Kingdom,0
15329,1049.7,3,486,51,2011-06-21 10:37:00,2011-10-31 15:36:00,United Kingdom,132
15330,714.9599999999999,2,1312,10,2011-10-10 12:30:00,2011-11-07 17:50:00,United Kingdom,28
15332,1661.06,4,652,29,2010-12-05 12:00:00,2010-12-08 14:43:00,Lithuania,3
15333,1028.56,1,344,16,2011-05-15 13:27:00,2011-05-15 13:27:00,United Kingdom,0
15334,351.67,3,274,67,2011-06-19 13:51:00,2011-07-06 11:22:00,United Kingdom,16
15335,173.97,1,80,34,2011-10-17 12:50:00,2011-10-17 12:50:00,United Kingdom,0
15339,574.07,2,416,77,2011-01-25 13:15:00,2011-10-04 12:51:00,United Kingdom,251
15341,2020.52,1,812,17,2011-09-20 09:40:00,2011-09-20 09:40:00,United Kingdom,0
15342,406.09000000000003,1,283,24,2011-08-02 10:19:00,2011-08-02 10:19:00,United Kingdom,0
15343,364.5,1,84,21,2011-09-13 13:55:00,2011-09-13 13:55:00,United Kingdom,0
15344,563.94,3,116,21,2011-09-26 14:48:00,2011-12-09 10:45:00,United Kingdom,73
15345,393.54,1,81,20,2011-10-25 11:28:00,2011-10-25 11:28:00,United Kingdom,0
15346,252.42000000000002,1,144,17,2011-01-11 11:18:00,2011-01-11 11:18:00,United Kingdom,0
15347,201.60000000000002,1,130,5,2010-12-08 15:25:00,2010-12-08 15:25:00,United Kingdom,0
15348,158.04,1,84,9,2011-09-28 13:17:00,2011-09-28 13:17:00,United Kingdom,0
15349,473.81,2,327,65,2011-06-05 15:46:00,2011-07-04 16:06:00,United Kingdom,29
15350,115.65,1,51,5,2010-12-01 13:33:00,2010-12-01 13:33:00,United Kingdom,0
15351,1960.11,7,753,157,2010-12-05 11:49:00,2011-11-27 12:52:00,United Kingdom,357
15353,777.02,2,343,59,2010-12-07 11:49:00,2011-03-30 12:15:00,United Kingdom,113
15355,277.05,2,45,9,2011-10-17 15:22:00,2011-11-10 13:44:00,United Kingdom,23
15356,2766.5,10,1673,215,2010-12-06 14:05:00,2011-11-08 13:11:00,United Kingdom,336
15358,8347.2,22,7050,292,2010-12-09 10:04:00,2011-12-05 09:04:00,United Kingdom,360
15360,427.93,1,223,13,2011-10-31 09:35:00,2011-10-31 09:35:00,United Kingdom,0
15361,418.92,1,336,7,2010-12-13 09:52:00,2010-12-13 09:52:00,United Kingdom,0
15363,326.0,1,144,16,2010-12-02 12:28:00,2010-12-02 12:28:00,United Kingdom,0
15364,913.19,2,493,29,2011-03-30 13:39:00,2011-09-05 09:46:00,United Kingdom,158
15365,2314.32,7,1084,65,2011-01-28 13:08:00,2011-11-14 08:29:00,United Kingdom,289
15366,602.51,2,621,37,2010-12-16 15:59:00,2011-09-25 15:01:00,United Kingdom,282
15367,1877.5900000000001,4,1057,91,2011-03-09 13:53:00,2011-10-13 14:13:00,United Kingdom,218
15368,446.94000000000005,1,230,4,2011-11-18 14:42:00,2011-11-18 14:42:00,United Kingdom,0
15370,2386.05,7,830,65,2011-01-11 11:32:00,2011-10-30 10:58:00,United Kingdom,291
15372,2007.4,1,2924,27,2011-07-25 16:39:00,2011-07-25 16:39:00,United Kingdom,0
15373,2415.91,12,500,74,2010-12-03 14:40:00,2011-12-01 15:05:00,United Kingdom,363
15374,168.0,1,126,3,2011-08-03 09:59:00,2011-08-03 09:59:00,United Kingdom,0
15376,1233.3600000000001,3,619,100,2011-05-01 13:45:00,2011-10-30 15:04:00,United Kingdom,182
15379,3703.29,7,2305,145,2010-12-16 13:02:00,2011-06-23 13:13:00,United Kingdom,189
15380,1690.26,5,376,22,2010-12-09 15:01:00,2011-12-01 12:13:00,United Kingdom,356
15381,596.85,2,171,8,2011-03-16 13:44:00,2011-05-10 11:55:00,United Kingdom,54
15382,5955.71,6,4012,193,2011-02-17 12:01:00,2011-11-25 10:58:00,United Kingdom,280
15384,642.41,2,596,34,2010-12-15 11:34:00,2011-06-23 10:57:00,United Kingdom,189
15385,316.88,1,161,12,2011-10-30 15:11:00,2011-10-30 15:11:00,United Kingdom,0
15386,394.14,1,446,31,2011-06-06 13:47:00,2011-06-06 13:47:00,United Kingdom,0
15388,140.54,1,88,10,2011-03-14 13:53:00,2011-03-14 13:53:00,Canada,0
15389,500.0,1,400,1,2011-06-20 16:18:00,2011-06-20 16:18:00,United Kingdom,0
15392,1535.53,4,1277,74,2010-12-14 15:50:00,2011-12-05 11:01:00,United Kingdom,355
15393,231.86,2,150,10,2011-03-03 16:58:00,2011-11-23 16:48:00,United Kingdom,264
15394,2183.54,4,910,54,2010-12-16 12:46:00,2011-11-30 11:49:00,United Kingdom,348
15395,107.45,1,17,7,2011-01-18 12:40:00,2011-01-18 12:40:00,United Kingdom,0
15396,288.18,1,122,14,2011-08-19 10:56:00,2011-08-19 10:56:00,United Kingdom,0
15397,94.0,1,20,6,2011-02-23 09:25:00,2011-02-23 09:25:00,United Kingdom,0
15398,1345.53,2,769,60,2011-09-22 14:56:00,2011-11-23 16:47:00,United Kingdom,62
15399,815.77,3,611,45,2011-09-21 15:57:00,2011-12-08 13:04:00,United Kingdom,77
15400,716.2,5,390,10,2011-03-06 11:27:00,2011-09-08 13:57:00,United Kingdom,186
15402,626.77,2,694,35,2011-05-27 13:32:00,2011-07-14 12:17:00,United Kingdom,47
15405,349.1,1,193,8,2011-06-03 14:44:00,2011-06-03 14:44:00,United Kingdom,0
15406,510.71000000000004,2,254,51,2011-02-11 16:19:00,2011-11-08 13:22:00,United Kingdom,269
15407,1056.44,4,558,142,2011-02-07 13:18:00,2011-11-06 11:55:00,United Kingdom,271
15408,267.18,1,106,34,2011-03-20 15:02:00,2011-03-20 15:02:00,United Kingdom,0
15410,3450.84,8,1200,48,2011-03-23 10:15:00,2011-09-16 14:47:00,United Kingdom,177
15411,1358.88,4,530,86,2011-06-10 12:30:00,2011-11-13 15:19:00,United Kingdom,156
15412,190.53,1,108,10,2011-06-21 15:24:00,2011-06-21 15:24:00,United Kingdom,0
15414,774.9000000000001,3,443,37,2011-04-11 13:45:00,2011-11-30 09:50:00,United Kingdom,232
15415,572.8100000000001,1,575,46,2011-01-30 14:13:00,2011-01-30 14:13:00,United Kingdom,0
15416,3984.32,4,2090,165,2011-03-02 08:41:00,2011-10-06 09:38:00,United Kingdom,218
15417,508.8,1,284,28,2011-09-15 15:26:00,2011-09-15 15:26:00,United Kingdom,0
15419,135.86,1,230,8,2011-11-15 09:23:00,2011-11-15 09:23:00,United Kingdom,0
15421,950.36,4,500,40,2011-02-02 14:36:00,2011-10-12 09:20:00,United Kingdom,251
15422,97.7,2,38,6,2011-01-20 14:17:00,2011-01-20 16:17:00,United Kingdom,0
15423,43.5,1,101,2,2011-11-01 14:01:00,2011-11-01 14:01:00,United Kingdom,0
15424,383.34,2,554,17,2011-03-30 13:00:00,2011-03-30 13:02:00,United Kingdom,0
15426,1447.39,5,674,217,2010-12-05 13:55:00,2011-11-20 15:36:00,United Kingdom,350
15427,1483.14,3,1013,233,2011-10-23 14:47:00,2011-11-06 14:29:00,United Kingdom,13
15428,93.78,1,102,6,2011-11-24 16:54:00,2011-11-24 16:54:00,United Kingdom,0
15429,397.35,2,380,77,2011-09-25 13:42:00,2011-11-13 12:28:00,United Kingdom,48
15432,171.19000000000003,1,65,10,2011-11-16 16:30:00,2011-11-16 16:30:00,United Kingdom,0
15433,533.3,2,534,40,2011-03-17 14:12:00,2011-05-10 10:45:00,United Kingdom,53
15434,1041.48,5,647,40,2011-05-23 14:18:00,2011-12-01 13:33:00,United Kingdom,191
15435,149.29,1,54,29,2011-11-17 16:39:00,2011-11-17 16:39:00,United Kingdom,0
15436,1122.53,3,613,243,2011-04-19 16:52:00,2011-11-27 16:05:00,United Kingdom,221
15437,200.16,1,79,44,2011-03-22 13:11:00,2011-03-22 13:11:00,United Kingdom,0
15438,156.57999999999998,1,59,25,2011-07-31 14:19:00,2011-07-31 14:19:00,United Kingdom,0
15440,383.68,3,197,50,2011-05-15 11:30:00,2011-10-16 12:16:00,United Kingdom,154
15442,594.0,1,120,2,2011-04-05 12:24:00,2011-04-05 12:24:00,United Kingdom,0
15443,3236.91,7,1663,237,2011-01-23 13:25:00,2011-12-08 10:40:00,United Kingdom,318
15444,1418.26,2,764,191,2011-10-30 16:12:00,2011-11-30 17:37:00,United Kingdom,31
15445,113.5,1,58,5,2011-03-20 15:06:00,2011-03-20 15:06:00,United Kingdom,0
15447,155.17000000000002,1,85,9,2011-01-13 11:26:00,2011-01-13 11:26:00,United Kingdom,0
15448,494.64,1,232,28,2011-01-31 10:42:00,2011-01-31 10:42:00,United Kingdom,0
15449,974.52,3,812,47,2011-03-23 10:43:00,2011-11-13 15:02:00,United Kingdom,235
15450,429.84,1,376,30,2011-11-09 17:11:00,2011-11-09 17:11:00,United Kingdom,0
15452,538.73,3,283,47,2011-03-20 15:21:00,2011-11-10 12:13:00,United Kingdom,234
15453,1388.37,7,845,169,2011-06-05 12:37:00,2011-12-08 10:59:00,United Kingdom,185
15454,179.1,1,86,23,2010-12-12 14:21:00,2010-12-12 14:21:00,United Kingdom,0
15456,447.22,3,660,48,2010-12-15 15:34:00,2011-03-01 13:51:00,United Kingdom,75
15457,237.07,1,132,56,2011-03-22 15:31:00,2011-03-22 15:31:00,United Kingdom,0
15458,161.64,1,156,7,2011-11-14 13:08:00,2011-11-14 13:08:00,United Kingdom,0
15460,216.76,1,109,53,2010-12-20 16:08:00,2010-12-20 16:08:00,United Kingdom,0
15462,234.6,3,172,9,2011-06-05 15:36:00,2011-09-06 13:11:00,United Kingdom,92
15463,126.14,1,106,7,2011-11-10 12:57:00,2011-11-10 12:57:00,United Kingdom,0
15464,1048.85,1,350,155,2011-01-05 15:56:00,2011-01-05 15:56:00,United Kingdom,0
15465,7354.62,18,1257,43,2010-12-05 10:12:00,2011-11-20 10:11:00,United Kingdom,349
15466,334.53,1,246,56,2011-09-15 14:08:00,2011-09-15 14:08:00,United Kingdom,0
15467,524.88,3,310,41,2011-07-10 14:42:00,2011-11-30 14:17:00,United Kingdom,142
15468,467.51,2,155,24,2011-10-19 13:38:00,2011-10-19 13:49:00,United Kingdom,0
15469,538.55,2,153,24,2011-08-11 16:54:00,2011-10-20 16:21:00,United Kingdom,69
15471,469.48,1,266,67,2011-12-07 14:12:00,2011-12-07 14:12:00,United Kingdom,0
15472,371.56,1,251,76,2011-08-18 15:17:00,2011-08-18 15:17:00,United Kingdom,0
15473,1771.2,7,672,4,2011-10-10 11:12:00,2011-11-25 15:15:00,United Kingdom,46
15475,454.11,1,319,29,2011-09-23 15:20:00,2011-09-23 15:20:00,United Kingdom,0
15478,1441.42,2,585,34,2011-10-14 11:09:00,2011-10-30 14:19:00,United Kingdom,16
15480,905.5,1,303,45,2011-08-15 14:32:00,2011-08-15 14:32:00,Malta,0
15482,11054.96,12,5020,46,2010-12-16 10:08:00,2011-11-24 10:46:00,United Kingdom,343
15483,233.81,4,295,74,2011-03-18 12:26:00,2011-07-01 13:07:00,United Kingdom,105
15484,3594.31,4,3152,135,2011-09-22 13:31:00,2011-12-08 15:03:00,United Kingdom,77
15485,2575.0,3,1306,59,2010-12-01 13:23:00,2011-11-09 14:31:00,United Kingdom,343
15488,91.32000000000001,1,73,2,2011-09-08 10:11:00,2011-09-08 10:11:00,United Kingdom,0
15489,1134.28,3,608,47,2011-05-12 12:54:00,2011-11-17 08:53:00,United Kingdom,188
15491,3100.09,6,1646,108,2011-04-18 10:04:00,2011-09-05 15:56:00,United Kingdom,140
15492,659.46,2,483,32,2011-09-26 14:02:00,2011-11-11 14:53:00,United Kingdom,46
15493,2001.8,5,560,177,2011-03-14 11:44:00,2011-11-07 12:04:00,United Kingdom,238
15494,1299.23,2,1148,120,2011-08-10 15:29:00,2011-11-18 14:51:00,United Kingdom,99
15497,1262.2,2,624,13,2011-01-24 10:01:00,2011-11-22 11:51:00,United Kingdom,302
15498,13316.4,27,6105,360,2010-12-08 12:29:00,2011-12-07 12:48:00,United Kingdom,364
15500,1131.56,4,572,64,2011-09-19 13:47:00,2011-12-01 13:47:00,United Kingdom,73
15502,10384.93,12,4236,164,2010-12-05 15:40:00,2011-11-24 12:48:00,United Kingdom,353
15503,147.09,1,74,66,2010-12-12 10:57:00,2010-12-12 10:57:00,United Kingdom,0
15504,52.83,1,33,13,2011-09-19 13:45:00,2011-09-19 13:45:00,United Kingdom,0
